Team,Season,Avg_Degree,Std_Degree,Max_Degree,Total_Degree,Avg_Degree_PG,Std_Degree_PG,Max_Degree_PG,Avg_Eigen,Max_Eigen,Avg_Between,Max_Between,Avg_InOut,Std_InOut,Made_Playoffs,Is_Champion,Deep_Run,GP,Top_Concentration
ATL,2015-16,3696.769230769231,2936.9080440106327,8813,48058,49.38873167101568,33.150909178987234,110.1625,0.21938034369268047,0.5228651520702254,0.10168997668997666,0.6439393939393939,0.9543505894235655,0.1556358279448618,True,False,False,82,18.338257938324524
ATL,2016-17,3449.5384615384614,2508.157744088431,9834,44844,48.282454166175214,30.37918313616909,122.925,0.22377998466893895,0.589372326614196,0.09498834498834498,0.5265151515151515,0.9646128729623527,0.18977181913665464,True,False,False,82,21.92935509767193
ATL,2017-18,2973.1666666666665,1806.2317798179286,7150,35678,47.23840363242949,22.088588659419166,105.1470588235294,0.24980702203632077,0.5453964389638474,0.0977272727272727,0.4499999999999999,0.9664010575096057,0.22506481743389897,False,False,False,82,20.04036100678289
ATL,2018-19,3135.3333333333335,2347.0252093519007,9860,37624,47.28085720273086,25.590045827646165,120.2439024390244,0.2375950605307091,0.6355764554886367,0.08825757575757574,0.8681818181818182,0.9596810708817127,0.2623951292133011,False,False,False,82,26.206676589411014
ATL,2019-20,1761.3333333333333,1524.8649432779596,6009,26420,32.697821439649296,26.836435446710958,98.50819672131148,0.1965870363805272,0.6119357294350698,0.08058608058608059,0.5796703296703297,0.8150732738036981,0.399040324859494,False,False,False,63,22.744133232399697
ATL,2020-21,2551.230769230769,1971.570784672556,8014,33166,46.58034817272361,28.278190827412924,125.21875,0.21905330628672148,0.634071800346138,0.1081002331002331,0.3446969696969697,0.9865715268557674,0.2446975757361525,True,False,True,71,24.163299764819392
ATL,2021-22,3275.4545454545455,2138.60624536806,8993,36030,48.99809012615633,25.770453425577692,116.79220779220779,0.2543848502915687,0.633710454309932,0.0904040404040404,0.638888888888889,0.9671788741761973,0.25722592122900984,True,False,False,77,24.959755759089646
ATL,2022-23,2709.1428571428573,2525.0811976934633,8430,37928,39.498920364166715,33.18216206604424,113.91891891891892,0.20177055547242378,0.5636594988985352,0.11111111111111108,0.5608974358974359,0.9388026857461378,0.3096051124435127,True,False,False,80,22.226323560430288
ATL,2023-24,3194.6153846153848,2616.8190466818533,9313,41530,52.65398740986739,35.385664627538745,124.98181818181818,0.23057916632097608,0.5547385366581301,0.11596736596736595,0.4469696969696969,0.9474911646323925,0.18390711138760282,False,False,False,79,22.424753190464724
BKN,2015-16,2636.1428571428573,1829.375885887898,6253,36906,44.925454357092185,25.971336939585324,99.87878787878788,0.22667111761749362,0.4250035845008534,0.12751831501831498,0.5769230769230769,0.9940300422383547,0.31595366967710187,False,False,False,79,16.94304449141061
BKN,2016-17,2760.5333333333333,1536.5616470672744,4855,41408,45.364807134649006,20.967181631338722,86.97297297297297,0.22666096802804203,0.4221769449245375,0.11978021978021977,0.478021978021978,0.9993264551850325,0.21870245035938696,False,False,False,78,11.724787480680062
BKN,2017-18,3417.6923076923076,2227.7987784887346,8191,44430,50.881261324758036,28.761053905815025,101.12345679012346,0.23937109200280193,0.5016700538839621,0.1042152292152292,0.571969696969697,0.9640079078539912,0.18397794142021476,False,False,False,80,18.435741616025208
BKN,2018-19,3760.0,2253.260082635824,9776,48880,57.425881979920355,24.40543090870486,119.21951219512195,0.2542636331989223,0.5172453622238191,0.07954545454545453,0.6704545454545455,0.9643561565654172,0.2793671875981873,True,False,False,81,20.0
BKN,2019-20,2350.6153846153848,1691.100555775318,6556,30558,41.97053874403137,23.91899887125696,100.86153846153846,0.2273004617536785,0.5654558844619935,0.09469696969696967,0.4469696969696969,0.961539009397318,0.2237949331994125,True,False,False,70,21.454283657307414
BKN,2020-21,2342.8571428571427,1563.2355921240778,5742,32800,46.438193474308555,29.83326333843089,110.2,0.2273213717272616,0.4887458413881619,0.1117216117216117,0.8782051282051282,0.9664978530348451,0.16958512629145878,True,False,False,69,17.506097560975608
BKN,2021-22,1794.6666666666667,1088.3507619110585,4047,26920,36.29253366130343,25.11769355384665,103.06666666666666,0.22906852838071753,0.4466441868276104,0.11336996336996337,0.5,0.9448280482682943,0.1895260501611752,True,False,False,81,15.033432392273403
BKN,2022-23,2043.2857142857142,1103.9632399517818,4463,28606,32.429591683311706,14.22656640422789,58.093023255813954,0.23521135184747194,0.469730980817774,0.11095848595848594,0.5475427350427351,1.046754826664531,0.2417718084559318,True,False,False,83,15.601622037334826
BKN,2023-24,2017.7142857142858,1386.6806203510391,4610,28248,30.917216419108318,16.91785788489494,55.54216867469879,0.21830894507160487,0.481749298037794,0.10233516483516482,0.483974358974359,0.9813805330856564,0.21990866567329193,False,False,False,82,16.319739450580574
BOS,2015-16,4502.4,2449.255451492691,10479,45024,58.71326929521465,27.995238128262745,126.25301204819277,0.2895025408643762,0.5761051544394592,0.10555555555555554,0.7083333333333333,0.9746346623107115,0.23257174760300836,True,False,False,82,23.274253731343283
BOS,2016-17,4325.833333333333,2618.067567477736,10108,51910,59.577904086875556,33.334014721633984,131.27272727272728,0.2536799488689639,0.5319257023581098,0.09772727272727272,0.5818181818181818,0.9848214558200525,0.20858934603294915,True,False,True,80,19.47216335966095
BOS,2017-18,3517.6923076923076,2053.3922496126333,6835,45730,52.74942060125548,29.186516731752647,108.85245901639344,0.24418693728801208,0.4601054786478908,0.07721445221445221,0.6098484848484849,0.9722188039842466,0.17017648829205395,True,False,True,81,14.946424666520883
BOS,2018-19,4048.7272727272725,2120.2441883381775,7566,44536,55.69978313992601,28.152543709489045,111.26470588235294,0.2729921519941946,0.4671542554587531,0.09494949494949494,0.9333333333333332,0.9588222770064082,0.16381574406542113,True,False,False,80,16.988503682414226
BOS,2019-20,3073.3333333333335,1901.6870181897743,5880,36880,51.034904972093635,30.51321357306055,103.15789473684211,0.24902922347401926,0.4761175902356996,0.0893939393939394,0.8999999999999999,0.9452049101127397,0.18308276536646245,True,False,True,71,15.943600867678958
BOS,2020-21,1579.076923076923,1362.6774784432341,4201,20528,28.014435593288745,22.597616926689124,70.95918367346938,0.21466132098013174,0.5364689726154084,0.05740093240093239,0.2348484848484848,1.027377677516271,0.6743941723528275,True,False,False,66,20.46473109898675
BOS,2021-22,2534.3333333333335,2097.1256663838867,6208,30412,36.49479646304116,27.793838785202226,86.22222222222223,0.2243083917151646,0.5326664875712311,0.11818181818181817,0.7,0.8843292430339548,0.237596601287525,True,False,True,77,20.41299487044588
BOS,2022-23,3401.3846153846152,2290.9966004071075,7291,44218,51.05111056740979,30.32100791716569,97.21333333333334,0.22765643413700618,0.4819918363359047,0.09236596736596736,0.8181818181818182,0.9137944071620053,0.20636570699134635,True,False,True,82,16.48876023338912
BOS,2023-24,2989.0,2469.563275000414,7189,41846,43.04406299345315,31.968896762555495,95.85333333333334,0.20647819139001583,0.4846550966328464,0.12385531135531133,0.6185897435897436,0.9305914861011126,0.18919678026550696,True,True,True,82,17.1796587487454
CHA,2015-16,3845.6363636363635,3004.527426159638,10897,42302,51.92596473383383,35.16132013761812,132.890243902439,0.23872338529633835,0.6369442649359719,0.12424242424242425,0.6555555555555556,1.0478699060351546,0.2502946928723052,True,False,False,81,25.760011346981234
CHA,2016-17,3765.818181818182,2874.41235100957,10191,41424,52.206437821447395,33.74736672691648,127.3875,0.2377698738395568,0.6206296396466982,0.1505050505050505,0.8444444444444444,1.023475287847335,0.23093014048985366,False,False,False,81,24.60168018539977
CHA,2017-18,3225.4285714285716,2649.944229145666,10386,45156,45.847540917744986,31.039921368530376,128.22222222222223,0.1968687656780513,0.6260360225917895,0.13347069597069594,0.5448717948717948,0.9706407570019329,0.24739719191717863,False,False,False,81,23.00026574541589
CHA,2018-19,3162.133333333333,2418.26596276478,10749,47432,47.670784638604864,27.993462667842717,129.50602409638554,0.21370576295598762,0.6114107687523163,0.08186813186813185,0.8598901098901099,0.9820293838414932,0.3003875133829,False,False,False,82,22.66191600607185
CHA,2019-20,3089.090909090909,2332.4508335459273,8350,33980,55.4506221847404,31.501688338514153,130.46875,0.25881127184528996,0.5483872035728534,0.08484848484848483,0.6166666666666667,0.932421124559101,0.22273565886463248,False,False,False,65,24.57327839905827
CHA,2020-21,3323.076923076923,1957.2931760273107,6776,43200,58.83546806878639,32.543105404654845,112.19642857142857,0.24360383257274457,0.4724847373308217,0.09032634032634032,0.4356060606060606,0.9656657596504767,0.18032821960708495,False,False,False,69,15.685185185185185
CHA,2021-22,3842.7272727272725,2706.352715035832,9455,42270,55.92614195697512,32.63739030845263,124.40789473684211,0.25412745095769684,0.5496376922944894,0.11111111111111112,0.5111111111111112,0.9936948072149697,0.19514955913034784,False,False,False,80,22.36810977052283
CHA,2022-23,2428.285714285714,1594.7898549083768,5690,33996,46.66849511995924,27.728191323417388,100.89189189189189,0.20873255756761042,0.5154077866589345,0.09012515262515261,0.3632478632478632,0.9794993140546201,0.2324087335832483,False,False,False,73,16.73726320743617
CHA,2023-24,1603.4117647058824,1230.9113015782011,4428,27258,31.74605913452417,19.070397502509802,63.25714285714286,0.19728421067837743,0.5003899690307128,0.09283088235294115,0.5055555555555555,0.9698725008492585,0.22595663099219,False,False,False,76,16.244772176975566
CHI,2015-16,3334.714285714286,2283.072236081205,7833,46686,53.80892237371547,29.98741631765142,116.91044776119404,0.2173382607085907,0.5107830512773679,0.08478327228327225,0.3621794871794871,0.9863235617148565,0.22154370837701606,False,False,False,81,16.77804909394679
CHI,2016-17,2594.0,1946.5243384042233,6657,38910,40.82995289310853,25.111687951888502,88.47142857142858,0.2106766451711142,0.5063747221345473,0.10805860805860805,0.7225274725274726,1.0599614926825296,0.33038942563627727,True,False,False,81,17.108712413261372
CHI,2017-18,2851.3333333333335,1836.8865221450387,6042,42770,50.49146948692722,27.85094167109885,106.09433962264151,0.2189787794110499,0.4226710101127,0.11568986568986568,0.4771062271062271,1.0549352698031733,0.27815903503933403,False,False,False,77,14.126724339490297
CHI,2018-19,2258.153846153846,1389.5713275535638,4454,29356,38.002774566265735,25.30268631345247,94.76595744680851,0.23950789292960506,0.4751791807006429,0.14219114219114218,0.5530303030303031,1.0277112427960928,0.2980648826142835,False,False,False,81,15.172366807466958
CHI,2019-20,2551.1428571428573,1873.4283200404732,6360,35716,47.71976801207138,24.9876740915674,96.36363636363636,0.22439578497471077,0.4983998710445368,0.08218864468864469,0.3461538461538461,0.9472085476196492,0.20447496576468838,False,False,False,65,17.807145257027663
CHI,2020-21,2385.5714285714284,1845.778748066297,5842,33398,38.66757721708158,27.008761189085075,83.45714285714286,0.21893610558070015,0.4775702554628883,0.09184218559218559,0.5822649572649572,0.9472642075857769,0.16676269624460416,False,False,False,71,17.492065393137313
CHI,2021-22,3257.3333333333335,2167.373917202497,6743,39088,53.28876665897715,31.937058769682444,99.08333333333333,0.24601502644787118,0.5242515235187343,0.10681818181818181,0.5136363636363636,0.9157438315290799,0.2852193940961349,True,False,False,77,17.250818665575114
CHI,2022-23,3648.181818181818,2274.063535532014,7301,40130,48.75054177961529,26.323929587155742,87.96385542168674,0.26216935632850386,0.5010462801878744,0.14343434343434344,0.6555555555555556,0.9338809488432495,0.23928496047850564,False,False,False,82,18.193371542486915
CHI,2023-24,3671.0,2659.3835922839507,8339,44052,55.96340634621171,31.021921980648774,104.2375,0.24278518871661803,0.5139073130665817,0.09696969696969693,0.7727272727272727,0.945363327352096,0.19303627793339997,False,False,False,79,18.92990102606011
CLE,2015-16,3910.7272727272725,2383.935657307432,8377,43018,56.75825414246345,33.260617379238425,109.37037037037037,0.2619482388730357,0.5161744277884793,0.12171717171717168,0.6444444444444445,0.9647252532083304,0.22972965841053986,True,True,True,82,19.473243758426705
CLE,2016-17,2943.5384615384614,2765.3639487833725,8941,38266,43.24513664224356,36.206652578237325,119.21333333333334,0.20810213905213565,0.5629681489580909,0.12024087024087023,0.5277777777777777,0.9367959024135027,0.26355833461732237,True,False,True,79,23.365389640934513
CLE,2017-18,2247.1666666666665,1831.7055059714323,7631,26966,31.47765745431798,21.680903625553583,91.93975903614458,0.237411471446034,0.6439444520677504,0.0727272727272727,0.4318181818181818,0.9690497593606002,0.2579756748552197,True,False,True,82,28.29859823481421
CLE,2018-19,2137.285714285714,1755.7241516546092,6467,29922,37.13833737337433,20.54166409031289,77.91566265060241,0.21273483174484217,0.5757571897007816,0.12484737484737482,0.4604700854700854,0.9231912693175471,0.2615394870973325,False,False,False,82,21.612860102934295
CLE,2019-20,2592.8333333333335,1848.766410995246,5532,31114,45.08663381493634,27.750410802590565,85.86666666666666,0.23637804789660696,0.4816178214983829,0.1231060606060606,0.7136363636363636,0.9371550309194238,0.21382415583991954,False,False,False,65,17.779777592080737
CLE,2020-21,2359.0,1787.5106024430047,6050,33026,46.4262540616926,28.571929192490135,106.98181818181818,0.2267072663567946,0.4944655083068604,0.10668498168498167,0.4262820512820512,0.9257989671480066,0.20442751600482445,False,False,False,67,18.3189002604009
CLE,2021-22,2870.5,1867.3046447657214,8073,34446,46.93958990574398,25.13670965174534,117.0,0.2502140466253126,0.6091248073533612,0.08409090909090906,0.3,0.9726680902152157,0.17355077123842433,False,False,False,74,23.43668350461592
CLE,2022-23,3446.5454545454545,2273.6884291228807,7791,37912,51.85748647608523,29.34690592326735,111.3,0.25381383858815876,0.5668988668102674,0.11767676767676766,0.4555555555555555,0.9506156382391668,0.24995707675367945,True,False,False,79,20.550221565731167
CLE,2023-24,3621.846153846154,2049.376199650105,6725,47084,57.58198788663157,33.015258646072034,115.94827586206897,0.24243179627158368,0.443830586276495,0.09149184149184147,0.9393939393939394,0.9663798824094738,0.18784700744028007,True,False,False,82,14.282983603771982
DAL,2015-16,3766.0,2805.8733454611297,9588,52724,54.25553229460557,37.46277522021452,145.27272727272728,0.21932115706979208,0.5064307744225992,0.11309523809523807,0.4743589743589743,0.9123203095175317,0.1859688742742186,True,False,False,80,18.185266671724452
DAL,2016-17,2320.6666666666665,1343.8608107939895,4418,27848,38.13782869964049,24.928142970919772,76.0,0.25533119906690344,0.4616992121482305,0.13939393939393938,0.5,0.9449134214135206,0.20033225367720886,False,False,False,81,15.86469405343292
DAL,2017-18,3338.769230769231,2531.9998075910325,8344,43404,49.2821229206201,31.752826099646374,119.2,0.2261849885954452,0.5129018631146817,0.14219114219114218,0.5189393939393939,0.9276092450242721,0.1982004323863906,False,False,False,82,19.224034651184223
DAL,2018-19,2324.4285714285716,1387.9718858982542,4935,32542,37.00897711700495,19.549932353050735,73.56410256410257,0.22738175217992534,0.4872282789748088,0.08859890109890108,0.5427350427350427,1.014826365821232,0.192902979312361,False,False,False,81,15.165017515825701
DAL,2019-20,2654.6666666666665,2045.280968007877,7730,39820,44.86266901423257,30.120838257315153,124.6774193548387,0.20987844743798176,0.5407167337227091,0.08333333333333331,0.5192307692307693,0.9759303353720382,0.2129761828741585,True,False,False,74,19.412355600200904
DAL,2020-21,2775.6923076923076,2181.07635448706,8108,36084,46.333267296443154,32.277526309520134,121.01492537313433,0.23318657324707992,0.5505625994473706,0.09498834498834499,0.6136363636363636,0.9558600781091412,0.24325076210328772,True,False,False,70,22.469792705908436
DAL,2021-22,2803.0,2255.919495290284,7499,39242,42.8057019654185,29.480007400325157,113.62121212121212,0.21136571630174666,0.536789240909161,0.10210622710622709,0.6185897435897436,0.9691609368566863,0.19919791636019746,True,False,True,82,19.10962743998777
DAL,2022-23,1943.857142857143,1553.73900675078,6016,27214,32.23049576893095,21.117163241480085,89.7910447761194,0.21083603570826823,0.5950290382344133,0.10393772893772892,0.7371794871794871,0.9690876914337153,0.16812479578056314,False,False,False,78,22.10626883221871
DAL,2023-24,2734.8333333333335,1923.7123595860796,7620,32818,42.12708805930853,28.284154393342686,107.32394366197182,0.2546555111101256,0.5793747703197482,0.11136363636363633,0.4181818181818181,0.9250667374419531,0.23495684157687577,True,False,True,79,23.21896520202328
DEN,2015-16,2772.1428571428573,1908.49847774643,7534,38810,45.25241335375888,26.953444183761455,109.18840579710145,0.22096132621544512,0.5631360311732448,0.1372100122100122,0.6431623931623932,0.9835371503876246,0.2035883122433291,False,False,False,82,19.412522545735637
DEN,2016-17,3240.923076923077,2034.612799426403,6852,42132,48.540107287413676,27.568167016418357,90.15789473684211,0.23690472165483756,0.5006456285584685,0.15559440559440557,0.5909090909090909,0.9635226082775262,0.21849215471974465,False,False,False,82,16.263172885217887
DEN,2017-18,3506.3333333333335,2942.596637274122,9103,42076,50.22509158799935,34.202489454190285,111.01219512195122,0.22698141890777,0.5700798619610117,0.11553030303030302,0.7272727272727273,0.9628099528456379,0.22264550028305585,False,False,False,81,21.634661089457172
DEN,2018-19,4454.0,2971.217225313558,10286,48994,61.14687490201091,35.58679500957058,126.98765432098766,0.2565667669666988,0.5867180907948231,0.07474747474747472,0.3111111111111111,1.0227344993032117,0.23941020139022393,True,False,False,82,20.99440747846675
DEN,2019-20,2917.8571428571427,2845.9907523808583,9857,40850,46.59074721077968,40.10456897588699,133.2027027027027,0.19143732227150273,0.6211985395022916,0.13163919413919412,0.641025641025641,0.9906723183647463,0.17020732860188253,True,False,True,73,24.1297429620563
DEN,2020-21,2974.3333333333335,2452.060667102573,9481,35692,51.032998458715106,34.89336501686942,129.87671232876713,0.23529460191849969,0.6190909568467932,0.09583333333333331,0.7227272727272727,0.9911431941619014,0.13778462032621427,True,False,False,72,26.563375546340918
DEN,2021-22,3643.5384615384614,2652.2554431836757,9902,47366,52.151266947952045,33.29807091301155,132.02666666666667,0.20964449594195075,0.6006566494524181,0.08799533799533797,0.5454545454545454,1.0083444163495332,0.14782032183467997,True,False,False,75,20.905290714858758
DEN,2022-23,2889.076923076923,2688.101698892686,8973,37558,42.18885066211034,37.39868390461365,128.18571428571428,0.20874377244577505,0.5872195460664769,0.10955710955710957,0.9090909090909092,0.9720145801916519,0.16243398832627579,True,True,True,80,23.891048511635336
DEN,2023-24,3798.3636363636365,2890.3836517918267,10678,41782,51.53229131069127,36.57488620855407,133.475,0.25233878255217657,0.5972438404366612,0.11919191919191917,0.4722222222222222,0.9880235305672336,0.14711893667887285,True,False,False,82,25.556459719496434
DET,2015-16,2922.5454545454545,1956.1913180277825,7351,32148,40.08888920714358,24.07656299663893,91.8875,0.2544512838777813,0.5809958309741609,0.11464646464646465,0.4666666666666667,0.985857183562053,0.28653500442451474,True,False,False,81,22.866119198705984
DET,2016-17,3866.7272727272725,2123.4325085064083,7727,42534,55.016600512412126,27.220428721833713,102.50943396226415,0.2680178548189944,0.5060194617779902,0.10707070707070705,0.8,1.0069474473216657,0.18423694857334083,False,False,False,82,18.166643156063383
DET,2017-18,2341.8571428571427,1739.1107744230342,6379,32786,35.89612197238816,22.156434582203744,76.855421686747,0.2196386542612581,0.558020781349076,0.13682844932844931,0.6207264957264956,1.054157921130719,0.26738043433463105,False,False,False,82,19.45647532483377
DET,2018-19,2981.5384615384614,2528.6678843277878,8032,38760,42.56527888985544,31.38897820275553,105.6842105263158,0.20390852202517845,0.6217386270276362,0.1284965034965035,0.5858585858585859,0.9793352845023566,0.19371773809790882,True,False,False,82,20.722394220846233
DET,2019-20,1562.3076923076924,963.8439867370813,3275,20310,31.9159246020305,15.792459413589258,64.2156862745098,0.23814600703306066,0.4769733759065053,0.08770396270396266,0.4797979797979798,1.0155371535774422,0.21491037294326684,False,False,False,66,16.125061546036434
DET,2020-21,1775.3333333333333,837.0624372228893,2906,26630,37.64469644359295,19.84439329956755,90.77777777777777,0.2322478246781768,0.4409421306788489,0.11117216117216118,0.5192307692307693,0.9998745085714404,0.20190741784183705,False,False,False,70,10.912504693954187
DET,2021-22,2671.4285714285716,1954.1949636727538,6499,37400,45.18976096205216,27.38208895032812,99.98461538461538,0.2168028408341063,0.5098114668582483,0.11195054945054943,0.5673076923076923,0.9890045312073124,0.17593784620320746,False,False,False,82,17.37700534759358
DET,2022-23,2302.285714285714,1686.4883145651604,6289,32232,38.501615721672465,19.53879855773166,81.67532467532467,0.22497942338310303,0.5443788804870545,0.08623321123321119,0.5117521367521368,0.9619378800417947,0.2425356132042241,False,False,False,76,19.51166542566394
DET,2023-24,1773.2941176470588,1684.8752833928793,6010,30146,30.694763031982152,25.336904136423122,95.39682539682539,0.179316763650024,0.5601535562893176,0.08296568627450979,0.5625,0.9269862505694897,0.3234693372526535,False,False,False,77,19.93630995820341
GSW,2015-16,4235.454545454545,2821.7883111118153,9698,46590,56.819458898402054,32.65933119781582,121.225,0.25214391660171576,0.5414462846290807,0.14444444444444443,0.5,1.004056455472799,0.2684836102756691,True,False,True,81,20.815625670744794
GSW,2016-17,4088.5454545454545,2425.6777347222514,8505,44974,54.5891965461731,30.885127220955606,106.3125,0.26231968998102084,0.5085374416770525,0.09494949494949494,0.4444444444444445,0.9997229153382544,0.24331229738470758,True,True,True,79,18.910926312980834
GSW,2017-18,3602.4285714285716,1901.6998353410727,7885,50434,57.16775473000398,29.192718265280362,111.05633802816901,0.236051572421244,0.4812664440536627,0.07119963369963368,0.3653846153846153,0.9934422076868329,0.24450716642226647,True,True,True,80,15.63429432525677
GSW,2018-19,3591.5714285714284,2295.6686210301386,7617,50282,54.56357294103209,29.206814661809062,108.81428571428572,0.22358121280964238,0.4862018762901895,0.11446886446886446,0.6634615384615384,0.9572725665463715,0.25340243408915286,True,False,True,80,15.148562109701286
GSW,2019-20,1752.2857142857142,522.9014292980129,2297,12266,33.315955315933685,11.016511992469098,49.93478260869565,0.36130619875989367,0.4929273808988201,0.11190476190476191,0.7833333333333333,1.0324272815421571,0.19871630330006107,False,False,False,60,18.726561226153596
GSW,2020-21,3010.6153846153848,2068.8693183500636,7429,39138,52.099287318727725,29.227060589029616,116.078125,0.23475187779212067,0.5349209866441305,0.07925407925407923,0.3939393939393939,1.0318118136935936,0.2524311018476648,False,False,False,71,18.981552455414175
GSW,2021-22,3324.0,1974.3079438483899,7315,49860,54.49850195067776,28.180113287384295,112.53846153846153,0.22872830098083818,0.4513560662339239,0.07582417582417582,0.4450549450549451,1.0045266527442558,0.24997416061153777,True,True,True,82,14.671079021259526
GSW,2022-23,3773.076923076923,2432.6707018397997,7787,49050,57.49317700603366,31.25173161563778,109.50877192982456,0.2393219389054527,0.4434424597553885,0.09965034965034963,0.8636363636363636,0.9888772967218699,0.27283595307301906,True,False,False,82,15.875637104994903
